"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)","Location"
22011,"2018-04-03",7.03,21.2,50,,15.4,66.7,62.5,195.7,157.7,295.1,11.5,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-04-04",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-04-05",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-04-06",,,,216.7,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-07-02",7.06,17.83,59.82,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-07-03",,,63,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-07-04",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-07-05",,,,316.7,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-10-01",7.69,18.9,46.35,,15.4,62.5,65,195.7,,327.9,12.5,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-10-02",,,,,,,,,149.3,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-10-04",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2018-10-05",,,,116.7,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-01-14",,21.3,54,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-01-15",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-01-17",,,,195,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-03-04",6.94,23.5,60.885,281.7,20.5,,,,166.2,409.8,19.8,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-03-05",,,,,,91.7,90,230.4,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-03-07",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-05-20",7.36,20.51,54.11,,17.9,91.7,85,239.1,146.5,409.8,15.6,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-05-21",,,59,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-05-23",,,,333.3,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-07-24",7.4,18.1,60.6,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-07-25",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-07-26",,,,300,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-09-23",7.57,18.5,53.25,,17.9,83.3,87.5,239.1,166.2,344.3,12.5,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-09-24",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-09-27",,,,233.3,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-10-21",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-11-25",7.18,20.8,40.9,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-11-28",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-11-29",,,,150,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22011,"2019-12-02",,,,,,,,,,,,"Le Grand Bras de la Grande Rivière Saint-Jean"
22015,"2018-10-18",,,90,,,,,,,639.3,,"Captage Bras Pistolet"
22015,"2018-10-19",,,,376.7,,,,,,,,"Captage Bras Pistolet"
22015,"2018-10-22",,,,,15.4,141.7,215,304.3,191.5,,14.6,"Captage Bras Pistolet"
22015,"2018-11-07",,,,,,,,,,,,"Captage Bras Pistolet"
22055,"2018-10-09",,,,,23.1,104.2,130,300,191.5,,11.5,"Captage Dioré"
22055,"2018-10-10",,,79,,,,,,,573.8,,"Captage Dioré"
22055,"2018-10-12",,,,178.3,,,,,,,,"Captage Dioré"
22057,"2006-11-08",7.4,26.2,261,,33.3,541.7,350,652.2,549.3,,33.3,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2006-12-04",6.84,28.8,192.3,,46.2,354.2,275,521.7,428.2,,35.4,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-01-02",6.6,22.5,32.3,,15.4,45.8,,121.7,115.5,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-04-04",7.13,25.5,105.2,311,23.1,195.8,155,317.4,222.5,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-07-04",7.31,21.9,131.4,288.2,23.1,250,197.5,387,293,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-09-20",,,,221.7,20.5,220.8,172.5,313,267.6,836.1,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-10-03",7.37,24.2,194.2,288.3,33.3,395.8,300,521.7,436.6,,26,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-12-03",7.6,28.3,295,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-12-04",,,,613.3,41,666.7,450,826.1,678.9,,34.4,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-12-05",7.6,28.3,295,613.3,41,666.7,450,826.1,678.9,,34.4,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2007-12-17",7.5,30.1,310,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-01-02",7.27,25.1,48.7,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-01-03",,,,261.7,18.5,80.8,71,159.6,106.8,384,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-03-05",7.37,23.7,83,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-03-06",,,,313.3,19,181.7,150.5,307,225.6,682,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-06-04",6.92,22.6,130.2,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-06-05",,,,326.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-07-09",7.24,21.5,155.2,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-07-10",,,,360.2,25.4,296.2,244.5,442.2,336.9,1178,22.7,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-09-10",7.45,25.7,175,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-09-11",,,,433.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-10-20",7.18,24.8,99.4,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2008-10-21",,,,290,18.5,185.4,150.6,290.4,214.9,722,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-01-07",6.97,27.5,67.2,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-01-08",,,,201.7,20,118.8,99.2,198.7,140,508,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-04-01",7.21,25.6,113,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-04-02",,,,330,22.1,218.8,183.5,343.5,231.3,830,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-05-13",7.54,23.1,104.5,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-05-14",,,,313.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-07-01",7.15,21.2,110.4,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-07-02",,,,261.7,22.8,215,172.5,334.3,259.2,760,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-09-23",7.58,24.8,152.3,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-09-24",,,,355,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-10-19",7.1,27.2,248,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2009-10-20",,,,543.3,36.9,518.3,365.2,695.7,576.6,1800,30.5,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-01-06",6.88,26.1,54.5,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-01-07",,,,188,15.6,103.8,79.8,156.1,139.2,358,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-03-23",7.62,24,61,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-03-31",7.08,24.5,98.4,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-04-01",,,,351.3,24.1,161.2,149.2,300,218,688,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-05-11",,23.91,104,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-06-16",7.19,22.46,116.7,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-06-17",,,,375,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-07-05",7.34,,134,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-07-07",7.16,20.02,133,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-07-08",,,,384.5,22.8,247.5,194.5,373.9,273.5,942,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-09-06",7.08,21.85,84,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-09-15",7.11,21.39,120,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-09-16",,,,354.5,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-10-13",7.1,22.65,136.1,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-10-14",,,,369.5,25.6,290,243,398.7,285.6,1098,26,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2010-11-22",6.76,27.48,284,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-01-03",7.24,27.51,332.9,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-01-04",,,,681.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-01-10",7.29,28.39,338,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-03-07",7.07,26.02,127,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-04-04",6.96,25.71,124.8,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-04-05",,,,416.7,25.4,252.1,199,385.2,273,886,24.1,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-05-02",7.17,24.14,134.45,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-05-03",,,,423.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-07-04",7.24,20.69,83.6,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-07-05",,,,400,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-09-05",7.84,21.52,88,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-10-03",7.16,22.13,126,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-10-04",,,,355,25.6,304.2,237.5,417.4,315.5,1080,20.8,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-11-07",7.38,27.05,208.2,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-11-08",,,,460,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2011-11-21",7.69,26.73,272,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-01-04",7.09,27.28,122.7,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-01-05",,,,343.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-01-16",6.82,25.26,69,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-03-05",6.89,23.69,55,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-05-09",7.05,21.42,65.89,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-05-10",,,,221.7,17.9,145.8,110,243.5,194.4,520,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-05-21",7.39,23.13,98.25,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-07-04",7.2,19.44,129.8,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-07-05",,,,335,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-07-16",,19.32,48,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-09-17",6.87,24.66,311,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-10-03",7.27,23.82,340.1,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-10-04",,,,573.5,43.6,791.7,575,956.5,856.3,2660,43.8,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-11-12",6.735,22.73,66.31,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2012-11-13",,,,188.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2013-01-21",7.64,22.96,22,65,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2013-04-02",7.04,22.43,70.61,210,20.5,170.8,127.5,273.9,202.8,623,18.8,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2013-05-13",7.26,21,97,368.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2013-07-01",7.39,20.86,220,461.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2013-09-30",7.04,24.94,373,425,43.6,833.3,600,956.5,878.9,2885.2,42.7,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2013-10-22",7.15,25.98,435,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2013-11-04",6.31,24.09,184,143.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2014-01-06",6.9,24.3,97.5,235,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2014-03-10",7.2,26.63,126,316.7,25.6,245.8,200,369.6,264.8,950.8,12.5,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2014-06-02",7.31,20.95,126,331.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2014-06-30",7.94,21.43,346,396.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2014-09-22",7.36,24.26,377,445,43.6,833.3,600,956.5,921.1,2967.2,40.6,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2014-11-03",7.64,24.6,267,551.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2015-01-05",,26.02,96,265,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2015-03-16",7.35,21.3,95.9,158.3,17.9,175,127.5,287,205.6,655.7,12.5,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2015-05-04",6.88,24,154.5,348.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2015-06-29",6.95,20,102.9,351.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2015-09-22",6.89,22.5,253,790,35.9,458.3,375,652.2,591.5,1852.5,36.5,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2015-11-02",7.12,23.5,181.4,260,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-01-11",7.18,23.7,109.1,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-01-12",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-01-14",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-01-15",,,,348.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-03-07",7.07,24.8,108.7,,,,,,,704.9,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-03-08",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-03-09",,,,,,,,,233.8,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-03-10",,,,,25.6,195.8,155,321.7,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-03-11",,,,306.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-05-09",6.97,23,130,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-05-10",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-05-13",,,,491.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-05-18",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-07-05",6.99,20.7,232,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-07-06",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-07-07",,,,488.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-09-05",6.9,19.8,161,,25.6,341.7,250,434.8,363.4,1163.9,14.6,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-09-06",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-09-08",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-09-09",,,,146.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-11-14",6.9,26.6,290,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-11-17",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2016-11-18",,,,620,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-01-12",6.9,27.3,324,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-01-13",,,,200,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-01-17",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-06-13",7.46,20.7,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-06-14",,,,,17.9,125,100,234.8,183.1,524.6,13.5,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-06-15",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-06-16",,,,253.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-06-22",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-07-11",7.14,20.3,195,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-07-12",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-07-13",,,,420,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-08-21",7.4,21.6,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-08-22",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-08-23",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-08-24",,,,181.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-10-02",7.13,22,,,23.1,279.2,235,352.2,284.5,1000,17.7,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-10-04",,,,361.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-10-05",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-10-06",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-11-06",7.34,24.3,277,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-11-07",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-11-08",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-11-09",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2017-11-10",,,,633.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-01-08",,22.7,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-01-10",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-01-11",,,,63.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-02-05",7.2,23.1,104,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-02-07",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-03-12",7.13,22.8,91,,17.9,166.7,112.5,273.9,214.1,606.6,14.6,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-03-13",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-03-14",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-03-15",,,,321.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-04-04",,23.7,62,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-04-06",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-05-02",6.9,23,118.5,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-05-03",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-05-04",,,,311.7,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-06-04",7.22,20.1,135,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-06-06",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-07-02",6.99,20.6,199.9,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-07-03",,,191,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-07-04",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-07-05",,,,485,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-07-18",7,20.88,213.5,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-07-20",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-08-06",6.98,21.81,209.5,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-08-08",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-09-03",7.53,22.3,325.35,,,,,,,2590.2,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-09-04",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-09-05",,,,,53.8,750,525,1260.9,1222.5,,67.7,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-09-07",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-09-11",,,,545,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-10-01",7.098,22.1,132.4,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-10-03",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-11-05",,23.2,150.5,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-11-06",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-11-07",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-11-08",,,,368.3,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2018-11-16",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2019-01-14",,24.7,120,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2019-01-15",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2019-01-16",,,,,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2019-01-17",,,,270,,,,,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2019-03-04",7.46,28.39,286.8,600,46.2,,,,664.8,2245.9,44.8,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
22057,"2019-03-05",,,,,,625,450,782.6,,,,"La Rivière Sainte-Suzanne aux Cascades (radier Niagara)"
