"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)"
38207,"2016-01-04",,,,,,,,,,,
38207,"2016-10-10",,,,,79.5,500,475,782.6,312.7,2049.2,144.8
38207,"2016-10-13",,,,,,,,,,,
38207,"2016-10-14",,,,468.3,,,,,,,
38207,"2017-01-09",,,,,84.6,500,475,739.1,295.8,2049.2,132.3
38207,"2017-01-13",,,,355.0,,,,,,,
38207,"2017-10-09",,,,,,,,,,2016.4,
38207,"2017-10-10",,,,,71.8,458.3,450,695.7,295.8,,138.5
38207,"2017-10-11",,,,553.3,,,,,,,
38207,"2018-10-23",,,,,76.9,,500,782.6,374.6,2163.9,125
38207,"2018-10-24",,,,,,458.3,,,,,
38207,"2018-10-25",,,,505.0,,,,,,,
38207,"2019-05-15",,,,,74.4,458.3,450,782.6,315.5,2098.4,141.7
38207,"2019-05-17",,,,668.3,,,,,,,
38207,"2019-11-13",,,,,,,,,,2147.5,
38207,"2019-11-14",,,,,89.7,541.7,500,782.6,307,,147.9
38207,"2019-11-15",,,,,,,,,,,
38207,"2019-11-25",,,,540.0,,,,,,,
38207,"2020-01-22",,,,,,,,,,,
38207,"2020-01-23",,,,,,,,,,2065.6,
38207,"2020-01-24",,,,650.0,,,,,,,
38207,"2020-01-27",,,,,84.6,500,475,782.6,298.6,,142.7
38207,"2020-01-30",,,,,,,,,,,
38207,"2020-04-28",,,,,,,,,,,
38207,"2020-07-28",,,,,,,,,,,
38207,"2020-07-29",,,,,,,,,,,
38207,"2020-07-30",,,,,87.2,541.7,500,826.1,323.9,2016.4,145.8
38207,"2020-07-31",,,,565.0,,,,,,,
41013,"1993-06-14",,,,,,,,,149.3,,
41013,"1993-09-14",,,,,,,,,200,,
41013,"1993-12-13",,,,,,,,,249.9,,
41013,"1994-03-14",,,,,,,,,149.9,,
41013,"1994-06-13",,,,,,,,,200,,
41013,"1994-09-12",,,,,,,,,200,,
41013,"1994-12-12",,,,,,,,,200,,
41013,"1995-03-20",,,,,,,,,150.1,,
41013,"1995-06-12",,,,,,,,,250.1,,
41013,"1995-09-11",,,,,,,,,200,,
41013,"1995-12-11",,,,,,,,,350.1,,
41013,"1996-03-11",,,,,,,,,400,,
41013,"1996-06-17",,,,,,,,,300,,
41013,"1996-09-16",,,,,,,,,381.7,,
41013,"1996-12-16",,,,,,,,,300,,
41013,"1997-03-17",,,,,,,,,250.7,,
41013,"1997-06-16",,,,,,,,,149.3,,
41013,"1997-09-01",,,,,,,,,200,,
41013,"1997-12-15",,,,,,,,,200,,
41013,"1998-03-16",,,,,,,,,200,,
41013,"1998-06-15",,,,,,,,,,,
41013,"1998-09-14",,,,,,,,,300,,
41013,"1998-12-14",,,,,,,,,185.9,,
41013,"1999-09-15",,,,,,,,,132.4,,
41013,"1999-12-14",,,,,,,,,219.7,,
41013,"2001-04-05",,,,,,,,,123.9,,
42056,"2012-02-20",,,,,,,,,,,
42056,"2012-02-21",,,,321.7,33.3,100,155,160.9,,600,
42056,"2012-05-21",,,,,,,,,,,
42056,"2012-05-22",,,,396.7,28.2,112.5,195,169.6,,660,
42056,"2012-08-20",,,,,,,,,,,
42056,"2012-08-21",,,,381.3,33.3,104.2,165,173.9,,660,32.3
42056,"2012-11-19",,,,,,,,,,,
42056,"2012-11-20",,,,355.0,33.3,83.3,185,173.9,,660,
42056,"2013-02-18",,,,381.7,33.3,104.2,157.5,165.2,,688.5,13.5
42056,"2013-06-03",,,,410.0,28.2,108.3,157.5,173.9,33.8,672.1,14.6
42056,"2013-08-26",,,,323.3,33.3,112.5,172.5,182.6,31,639.3,13.5
42056,"2013-11-25",,,,201.7,33.3,112.5,180,182.6,33.8,688.5,14.6
42056,"2014-03-04",,,,198.3,48.7,120.8,172.5,256.5,59.2,655.7,14.6
42056,"2014-06-24",,,,313.3,35.9,108.3,162.5,173.9,,672.1,20.8
42056,"2014-09-01",,,,550.0,33.3,137.5,162.5,178.3,31,672.1,15.6
42056,"2014-11-24",,,,588.3,33.3,104.2,155,169.6,,639.3,13.5
42056,"2015-02-23",,,,521.7,33.3,108.3,175,156.5,33.8,655.7,19.8
42056,"2015-06-01",,,,526.7,33.3,108.3,165,173.9,39.4,672.1,17.7
42056,"2015-08-31",,,,560.0,33.3,104.2,182.5,173.9,31,672.1,32.3
42056,"2015-11-30",,,,570.0,35.9,145.8,187.5,252.2,98.6,639.3,17.7
42056,"2016-03-21",,,,,,,,,,,
42056,"2016-03-22",,,,,35.9,145.8,185,230.4,76.1,721.3,16.7
42056,"2016-03-25",,,,685.0,,,,,,,
42056,"2016-09-19",,,,,30.8,125,167.5,213,33.8,721.3,12.5
42056,"2016-09-22",,,,,,,,,,,
42056,"2016-09-23",,,,838.3,,,,,,,
42056,"2017-01-02",,,,,33.3,133.3,160,182.6,36.6,,15.6
42056,"2017-01-03",,,,,,,,,,672.1,
42056,"2017-01-05",,,,,,,,,,,
42056,"2017-01-06",,,,375.0,,,,,,,
42056,"2017-09-26",,,,,30.8,104.2,195,165.2,,,
42056,"2017-09-27",,,,,,,,,31,704.9,14.6
42056,"2017-09-28",,,,,,,,,,,
42056,"2017-09-29",,,,346.7,,,,,,,
42056,"2018-04-09",,,,,30.8,133.3,152.5,173.9,36.6,672.1,12.5
42056,"2018-04-11",,,,,,,,,,,
42056,"2018-04-13",,,,341.7,,,,,,,
42056,"2018-10-03",,,,,,,,,,721.3,
42056,"2018-10-04",,,,,,,,,,,
42056,"2018-10-05",,,,176.7,,,,,,,
42056,"2018-10-07",,,,,33.3,150,172.5,204.3,45.1,,12.5
42056,"2019-05-22",,,,,35.9,104.2,142.5,169.6,,606.6,11.5
42056,"2019-05-23",,,,416.7,,,,,,,
42056,"2019-05-24",,,,,,,,,,,
42056,"2019-11-18",,,,,,,,,,,
42056,"2019-11-19",,,,,35.9,95.8,135,156.5,,623,12.5
42056,"2019-11-20",,,,,,,,,,,
42056,"2019-11-25",,,,325.0,,,,,,,
42056,"2020-01-27",,,,,,,,,,573.8,
42056,"2020-01-28",,,,,35.9,104.2,130,160.9,28.2,,13.5
42056,"2020-01-30",,,,,,,,,,,
42056,"2020-01-31",,,,353.3,,,,,,,
42056,"2020-04-21",,,,,,,,,,,
42056,"2020-07-27",,,,,30.8,108.3,135,178.3,28.2,,13.5
42056,"2020-07-30",,,,,,,,,,623,
42056,"2020-07-31",,,,348.3,,,,,,,
44800,"2011-07-12",,,,,,,,,,,
44800,"2012-06-24",,,,,,,,,,,
44800,"2012-07-07",,,,,,,,,,,
44802,"2012-06-26",,,,186.2,20.5,75,67.5,360.9,405.6,160,
44803,"2012-07-07",,,,,,,,,,,
44803,"2012-07-10",,,,312.5,64.1,95.8,57.5,652.2,633.8,300,37.5
46048,"1992-09-23",,,,,,,,,250.7,,
46048,"1992-12-16",,,,,,,,,200,,
46048,"1993-03-16",,,,,,,,,300,,
46048,"1993-06-16",,,,,,,,,250.7,,
46048,"1993-09-15",,,,,,,,,249.9,,
46048,"1993-12-15",,,,,,,,,249.9,,
46048,"1994-03-16",,,,,,,,,298.6,,
46048,"1994-06-15",,,,,,,,,350.1,,
46048,"1994-09-12",,,,,,,,,250.7,,
46048,"1994-12-12",,,,,,,,,250.7,,
46048,"1995-03-20",,,,,,,,,300,,
46048,"1995-06-12",,,,,,,,,200,,
46048,"1995-09-11",,,,,,,,,200,,
46048,"1995-12-12",,,,,,,,,300,,
46048,"1996-03-11",,,,,,,,,250.1,,
46048,"1996-06-17",,,,,,,,,250.1,,
46048,"1996-09-16",,,,,,,,,200,,
46048,"1996-12-16",,,,,,,,,200,,
46048,"1997-03-17",,,,,,,,,250.7,,
46048,"1997-06-19",,,,,,,,,149.3,,
46048,"1997-09-15",,,,,,,,,200,,
46048,"1997-12-15",,,,,,,,,300,,
46048,"1998-03-16",,,,,,,,,150.1,,
46048,"1998-06-15",,,,,,,,,150.1,,
46048,"1998-09-14",,,,,,,,,250.1,,
46048,"1998-12-14",,,,,,,,,232.4,,
46048,"1999-06-22",,,,,,,,,173,,
46048,"1999-09-15",,,,,,,,,219.7,,
46048,"1999-12-14",,,,,,,,,250.7,,
46048,"2001-04-03",,,,,,,,,504.2,,
46048,"2001-07-04",,,,,,,,,123.9,,
46048,"2001-09-26",,,,,,,,,188.7,,
46048,"2002-01-08",,,,,,,,,157.7,,
46048,"2002-04-09",,,,,,,,,157.7,,
46048,"2002-07-04",,,,,,,,,188.7,,
46048,"2002-10-30",,,,,,,,,156.6,,
46048,"2003-01-07",,,,,,,,,348.5,,
46048,"2003-07-08",,,,,,,,,194.1,,
46048,"2003-10-14",,,,,,,,,194.4,,
46048,"2004-02-11",,,,,,,,,231.5,,
46048,"2004-04-13",,,,,,,,,169,,
46048,"2004-07-20",,,,,,,,,140.8,,
46048,"2004-09-28",,,,,,,,,130.4,,
46048,"2005-01-11",,,,,,,,,119.2,,
46048,"2005-04-05",,,,,,,,,123.1,,
46048,"2005-06-21",,,,,,,,,148.5,,
46048,"2005-10-25",,,,,,,,,,,
46048,"2006-01-17",,,,,,,,,109,,
46068,"2001-06-27",,,,428.3,66.7,200,240,282.6,123.9,900,20.8
46068,"2001-07-04",,,,,,,,,157.7,,
46068,"2001-09-12",,,,501.7,66.7,110.8,220.5,304.3,157.7,900,33
46068,"2001-09-26",,,,,,,,,157.7,,
46068,"2002-01-08",,,,,,,,,157.7,,
46068,"2002-04-09",,,,,,,,,123.9,,
46068,"2002-04-23",,,,,74.4,,,282.6,188.7,,22.9
46068,"2002-07-04",,,,,,,,,157.7,,
46068,"2002-10-15",,,,,60.3,,,287,91.3,,32.2
46068,"2003-01-08",,,,,,,,,187.9,,
46068,"2003-04-23",,,,,58.7,,,279.6,108.7,,31
46068,"2003-07-08",,,,,,,,,156.6,,
46068,"2003-10-14",,,,,57.9,,,277.8,102.8,,28.7
46068,"2004-02-11",,,,,,,,,194.1,,
46068,"2004-04-13",,,,,60.3,,,309.1,114.4,,25.3
46068,"2004-07-20",,,,,,,,,140.8,,
46068,"2004-09-28",,,,,,,,,115.5,,
46068,"2004-10-12",,,,,57.7,,,283.9,86.8,,23.5
46068,"2005-01-11",,,,,,,,,103.4,,
46068,"2005-04-05",,,,,59.7,,,287.8,96.3,,23.7
46068,"2005-06-21",,,,,,,,,154.1,,
46068,"2005-10-25",,,,,66.7,,,281.7,93.8,,24.2
46068,"2006-01-17",,,,,,,,,103.4,,
46068,"2006-03-29",,,,,59,,,287,78.9,,21.9
46068,"2006-06-20",,,,,61.5,,,291.3,73.2,,21.9
46068,"2006-10-02",,,,1102.2,61.5,187.5,192.5,295.7,84.5,,24
46068,"2006-12-11",,,,496.7,59,179.2,192.5,287,76.1,,24
46068,"2007-03-26",,,,443.3,56.4,166.7,177.5,269.6,76.1,,
46068,"2007-06-18",,,,336.7,59,183.3,192.5,287,90.1,,
46068,"2007-08-27",,,,233.3,59,191.7,197.5,282.6,90.1,,
46068,"2007-11-19",,,,561.3,56.4,179.2,192.5,282.6,84.5,,22.9
46068,"2008-03-31",,,,,,,,,,,
46068,"2008-04-01",,,,509.0,57.7,172.9,187,279.1,90.7,904,23.5
46068,"2008-05-19",,,,,,,,,,,
46068,"2008-05-20",,,,523.3,60,181.7,185,252.2,83.4,916,23.2
46068,"2008-08-11",,,,,,,,,,,
46068,"2008-08-12",,,,561.7,60.5,183.3,197,289.1,85.6,916,23.9
46068,"2008-11-17",,,,,,,,,,,
46068,"2008-11-18",,,,720.0,61.5,162.1,180.5,278.7,85.1,926,23.3
46068,"2009-02-23",,,,,,,,,,,
46068,"2009-02-24",,,,563.3,61.8,187.1,195.5,280,89.6,934,25.1
46068,"2009-05-25",,,,,,,,,,,
46068,"2009-05-26",,,,536.7,57.7,180.4,192,267,85.1,888,25.9
46068,"2009-08-24",,,,,,,,,,,
46068,"2009-08-25",,,,513.7,58.2,176.3,185.2,276.5,93.8,894,24.1
46068,"2009-11-23",,,,,,,,,,,
46068,"2009-11-24",,,,550.0,56.9,172.5,184.8,265.7,95.2,912,23.4
46068,"2010-02-22",,,,,,,,,,,
46068,"2010-02-23",,,,533.3,64.6,181.7,203.2,297,103.4,898,21.4
46068,"2010-06-07",,,,,,,,,,,
46068,"2010-06-08",,,,606.7,60.3,180,192.2,293.9,88.7,894,22.7
46068,"2010-08-16",,,,,,,,,,,
46068,"2010-08-17",,,,426.7,59.6,179.4,196.1,287.4,195.8,908,26
46068,"2010-11-29",,,,,,,,,,,
46068,"2010-11-30",,,,525.0,62.3,186.7,193.5,294.3,91.8,898,23.3
46068,"2011-02-21",,,,,,,,,,,
46068,"2011-02-22",,,,251.7,61.3,196.7,227.5,288.3,90.4,930,26.4
46068,"2011-05-23",,,,,,,,,,,
46068,"2011-05-24",,,,466.7,61.5,180.4,186.5,285.2,91.5,902,24
46068,"2011-08-29",,,,,,,,,,,
46068,"2011-08-30",,,,520.0,61.5,179.2,190,295.7,87.3,880,24
46068,"2011-11-28",,,,,,,,,,,
46068,"2011-11-29",,,,345.0,48.7,179.2,190,287,81.7,880,22.9
46068,"2012-02-27",,,,,,,,,,,
46068,"2012-02-28",,,,550.0,61.5,200,192.5,291.3,78.9,900,22.9
46068,"2012-06-04",,,,,,,,,,,
46068,"2012-06-05",,,,508.3,59,183.3,202.5,291.3,84.5,900,26
46068,"2012-09-03",,,,,,,,,,,
46068,"2012-09-04",,,,560.0,61.5,175,172.5,287,81.7,880,21.9
46068,"2012-11-26",,,,,,,,,,,
46068,"2012-11-27",,,,598.3,59,179.2,180,282.6,78.9,900,22.9
46068,"2013-02-26",,,,561.7,66.7,183.3,195,291.3,76.1,885.2,21.9
46068,"2013-06-11",,,,628.3,61.5,183.3,185,300,98.6,901.6,26
46068,"2013-09-03",,,,490.0,59,175,185,291.3,84.5,934.4,22.9
46068,"2013-12-03",,,,393.3,61.5,,,,,885.2,
46068,"2014-06-10",,,,581.7,61.5,187.5,192.5,317.4,123.9,918,25
46068,"2014-09-09",,,,436.7,64.1,162.5,197.5,295.7,87.3,918,26
46068,"2014-10-06",,,,,,,,,,,
46068,"2014-12-02",,,,663.3,66.7,183.3,190,287,118.3,934.4,
46068,"2015-03-03",,,,543.3,61.5,179.2,207.5,247.8,95.8,918,26
46068,"2015-06-16",,,,481.7,64.1,187.5,200,321.7,112.7,934.4,25
46068,"2015-09-15",,,,640.0,61.5,166.7,192.5,300,95.8,934.4,22.9
46068,"2015-12-15",,,,556.7,69.2,183.3,187.5,295.7,98.6,918,22.9
46071,"2014-03-03",,,,640.0,71.8,125,100,378.3,53.5,704.9,28.1
46071,"2014-06-16",,,,401.7,71.8,129.2,97.5,365.2,53.5,721.3,29.2
46071,"2014-09-15",,,,430.0,69.2,125,100,391.3,62,770.5,31.2
46071,"2014-12-15",,,,646.7,76.9,125,105,308.7,53.5,737.7,25
46071,"2015-03-09",,,,636.7,71.8,145.8,105,369.6,56.3,721.3,25
46071,"2015-06-09",,,,456.7,59,108.3,82.5,326.1,50.7,688.5,24
46071,"2015-09-08",,,,515.0,74.4,129.2,100,378.3,53.5,754.1,28.1
46071,"2015-12-08",,,,753.3,71.8,129.2,97.5,365.2,53.5,737.7,29.2
46071,"2016-04-05",,,,,71.8,129.2,95,365.2,53.5,688.5,29.2
46071,"2016-04-07",,,,,,,,,,,
46071,"2016-04-08",,,,580.0,,,,,,,
46071,"2016-09-27",,,,,71.8,141.7,97.5,356.5,62,770.5,28.1
46071,"2016-09-29",,,,,,,,,,,
46071,"2016-09-30",,,,523.3,,,,,,,
46071,"2017-07-03",,,,,,,,,,,
46071,"2017-07-05",,,,,,,,,,,
46071,"2017-09-12",,,,,,,,,,,
46071,"2017-09-13",,,,,,,,,,770.5,
46071,"2017-09-14",,,,,,,,,,,
46071,"2017-09-15",,,,590.0,,,,,,,
46071,"2017-09-17",,,,,71.8,133.3,105,378.3,59.2,,28.1
46071,"2018-04-10",,,,,71.8,141.7,122.5,521.7,180.3,,28.1
46071,"2018-04-11",,,,,,,,,,721.3,
46071,"2018-04-12",,,,,,,,,,,
46071,"2018-04-13",,,,603.3,,,,,,,
46071,"2018-04-14",,,,,,,,,,,
46071,"2018-10-08",,,,,,,,,,,
46071,"2018-10-09",,,,,66.7,116.7,92.5,339.1,47.9,688.5,26
46071,"2018-10-10",,,,,,,,,,,
46071,"2018-10-12",,,,511.7,,,,,,,
46071,"2019-05-27",,,,,66.7,116.7,85,347.8,42.3,,25
46071,"2019-05-28",,,,,,,,,,737.7,
46071,"2019-05-29",,,,,,,,,,,
46071,"2019-05-31",,,,540.0,,,,,,,
46071,"2019-06-11",,,,,,,,,,,
46071,"2019-11-04",,,,,66.7,129.2,107.5,387,62,754.1,29.2
46071,"2019-11-05",,,,,,,,,,,
46071,"2019-11-06",,,,,,,,,,,
46071,"2019-11-25",,,,571.7,,,,,,,
46071,"2020-01-29",,,,,74.4,133.3,117.5,373.9,50.7,,27.1
46071,"2020-01-30",,,,,,,,,,737.7,
46071,"2020-01-31",,,,538.3,,,,,,,
